id,name,address,phone,type,department,municipality,nit_municipality,notifier_email,created_at,updated_at,deleted_at,code_dane_municipality,traffic_agency_code,mandate_document_applies,virtual_process_applies,id_parinttrasec_transfer,is_active_flit,code_divipo,request_issue_date_flag,traffic_secretary_requires_preassignment_plate,id_parinttrasec_registration,id_parinttrasec_otherservice,department_dane_code,requires_peace_and_safe,allows_runt_approval_queries,contact_phone,contact_name
223,STRIA TTOyTTE MCPAL GARAGOA,CALLE 10 NO 9 - 65 PARQUE PRINCIPAL EDIFICIO ALCALDIA MUNICIPAL.,7500710,Organismos de Tránsito,BOYACA,GARAGOA,800025608,notificacionesjudiciales@garagoa-boyaca.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,15299,15299000,False,False,1,False,NULL,False,False,1,1,,False,False,,
224,STRIA TTOyTTE MCPAL GIRARDOT,CARRERA 12B # 32 -55 BARRIO ROSA BLANCA,8325712,Organismos de Tránsito,CUNDINAMARCA,GIRARDOT,890680378,notificacionesjudiciales@girardot-cundinamarca.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,25307,25307000,False,False,1,False,NULL,False,False,1,1,25,False,False,,
225,STRIA TTOyTTE MCPAL GUACARI,SALIDA NORTE VIA GUACARI - BUGA,2531000,Organismos de Tránsito,VALLE DEL CAUCA,GUACARI,891380089,notificacionjudicial@guacari-valle.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,76318,76318000,False,False,1,False,NULL,False,False,1,1,76,False,False,,
226,STRIA TTOyTTE MCPAL INIRIDA,ALCALDIA MAYOR INIRIDA,5656065,Organismos de Tránsito,GUAINIA,INIRIDA,892099105,notificacionjudicial@inirida-guainia.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,94001,94001000,False,False,1,False,NULL,False,False,1,1,94,False,False,,
227,STRIA TTOyTTE MCPAL IPIALES,ALCALDIA MUNICIPAL (PARQUE 20 DE JULIO) CRA 7 CON CALLE 9 ESQUINA 1 PISO,7730400,Organismos de Tránsito,NARINO,IPIALES,800099095,notificacionesjudiciales@ipiales-narino.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,52356,52356000,False,False,1,False,NULL,False,False,1,1,,False,False,,
228,STRIA TTOyTTE MCPAL JAMUNDI,CALLE 11 NO. CON CARRERA 13 ESQUINA. CENTRO COMERCIAL PALMAS PLAZA LOCAL 11,5169290,Organismos de Tránsito,VALLE DEL CAUCA,JAMUNDI,890399046,notificacionjudicial@jamundi.gov.co,2023-09-25 20:21:59.382,2023-09-25 20:21:59.382,NULL,76364,76364000,False,False,1,False,NULL,False,False,1,1,76,False,False,,
229,STRIA TTOYTTE MCPAL LA ESTRELLA,CARRERA 60 NO. 80 SUR 24,2791606,Organismos de Tránsito,ANTIOQUIA,LA ESTRELLA,800096605,notificacionesjudiciales@laestrella.gov.co,2023-09-25 20:21:59.382,2023-09-25 20:21:59.382,NULL,5380,5380000,True,True,1,False,NULL,False,True,1,1,05,False,False,3168344358,INGRITH SUPELANO
230,STRIA TTOyTTE MCPAL LA PAZ,TRANSVERSAL 5 # 4-130,5771240,Organismos de Tránsito,CESAR,LA PAZ,890000564,notificacionjudicial@lapazrobles-cesar.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,20621,20621000,False,False,1,False,NULL,False,False,1,1,,False,False,,
231,STRIA TTOyTTE MCPAL LA TEBAIDA,CARRERA 6 NO. 12-27,7542444,Organismos de Tránsito,QUINDIO,LA TEBAIDA,800100061,ventanillaunica@latebaida-quindio.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,63401,63401000,False,False,1,False,NULL,False,False,1,1,63,False,False,,
232,STRIA TTOyTTE MCPAL LIBANO,CALLE 5 NO. 10 - 48 ALCALDIA MUNICIPAL PISO 2,3212009870,Organismos de Tránsito,TOLIMA,LIBANO,890205229,notificacionesjudiciales@libano-tolima.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,73411,73411000,False,False,1,False,NULL,False,False,1,1,,False,False,,
233,STRIA TTOyTTE MCPAL MALAGA,CALLE 12 NO. 8-51,6615339,Organismos de Tránsito,SANTANDER,MALAGA,891500841,notificacionesjudiciales@malaga-santander.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,68432,68432000,False,False,1,False,NULL,False,False,1,1,68,False,False,,
234,STRIA TTOyTTE MCPAL MIRANDA,CALLE 6 NO 5-21. PALACIO MUNICIPAL BARRIO CENTRAL MIRANDA CAUCA,8476013,Organismos de Tránsito,CAUCA,MIRANDA,800103923,notificacionjudicial@miranda-cauca.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,19455,19455000,False,False,1,False,NULL,False,False,1,1,,False,False,,
235,STRIA TTOYTTE MCPAL NARIÑO,CARRERA 4 NO 4 09,7231578,Organismos de Tránsito,NARINO,NARINO,800102896,alcaldia@narino-narino.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,52480,52480000,False,False,1,False,NULL,False,False,1,1,,False,False,,
236,STRIA TTOyTTE MCPAL ORITO,ALCALDIA MUNICIPAL,4292016,Organismos de Tránsito,PUTUMAYO,ORITO,800102896,juridicaycontratacion@orito-putumayo.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,86320,86320000,False,False,1,False,NULL,False,False,1,1,,False,False,,
237,STRIA TTOyTTE MCPAL PACHO,CARRERA 16 NO 6 - 29 - PRIMER PISO. ALCALDIA MUNICIPAL,8540065,Organismos de Tránsito,CUNDINAMARCA,PACHO,899999475,notificacionjudicial@pacho-cundinamarca.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,25513,25513000,False,False,1,False,NULL,False,False,1,1,25,False,False,,
238,STRIA TTOyTTE MCPAL PAIPA,CALLE 25 NO 20-08. PISO 2 ANTIGUA CASA DE LA CULTURA,7853251,Organismos de Tránsito,BOYACA,PAIPA,891801240,notificacionjudicial@paipa-boyaca.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,15516,15516000,False,False,1,False,NULL,False,False,1,1,,False,False,,
239,STRIA TTOyTTE MCPAL PIENDAMO,CARRERA 5 # 9-93 ALCALDIA MUNICIPAL PISO 2,8250834,Organismos de Tránsito,CAUCA,PIENDAMO,901043532,alcaldia@piendamo-cauca.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,19548,19548000,False,False,1,False,NULL,False,False,1,1,,False,False,,
240,STRIA TTOyTTE MCPAL POPAYAN,CARRERA 2 CALLE 25 NORTE VIA POMONA,8200810,Organismos de Tránsito,CAUCA,POPAYAN,891580006,atencionalciudadano@popayan.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,19001,19001000,False,False,1,False,NULL,False,False,1,1,,False,False,,
241,STRIA TTOyTTE MCPAL PRADERA,CARRERA 8 CON CALLE 8 ESQUINA,2670577,Organismos de Tránsito,VALLE DEL CAUCA,PRADERA,891380115,oficinajuridica@pradera-valle.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,76563,76563000,False,False,1,False,NULL,False,False,1,1,76,False,False,,
242,STRIA TTOYTTE MCPAL RICAURTE,MUNICIPIO DE RIOCAUTE CENTRO,7753417,Organismos de Tránsito,NARINO,RICAURTE,800099127,notificacionjudicial@ricaurte-narino.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,52612,52612000,False,False,1,False,NULL,False,False,1,1,,False,False,,
243,STRIA TTOyTTE MCPAL SABANA DE TORRES,CALLE 11 # 11-06 BARRIO AIRES,3222756934,Organismos de Tránsito,SANTANDER,SABANA DE TORRES,890204643,notificacionjudicial@sabanadetorres-santander.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,68655,68655000,False,False,1,False,NULL,False,False,1,1,68,False,False,,
244,STRIA TTOyTTE MCPAL SABANETA,CARRERA 45 N. 75 SUR - 35,3015597,Organismos de Tránsito,ANTIOQUIA,SABANETA,890980331,juan.gil@utsetsa.com,2023-09-25 20:21:59.382,2025-08-13 21:10:17.229,NULL,5631,5631000,True,True,1,True,05631,False,False,1,1,05,False,False,3005040839,JUAN DAVID GIL
245,STRIA TTOyTTE MCPAL SAN JOSE GUAVIARE,CALLE 9 D Nº 19-50-BARRIO PORVENIR,5840147,Organismos de Tránsito,GUAVIARE,SAN JOSE DEL GUAVIARE,800103180,notificacionjudicial@sanjosedelguaviare-guaviare.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,95001,95001000,False,False,1,False,NULL,False,False,1,1,,False,False,,
246,STRIA TTOyTTE MCPAL SAN MARTÍN/CESAR,CRA 7 13-56,5548058,Organismos de Tránsito,CESAR,SAN MARTIN,892301093,notificacionjudicial@sanmartin-cesar.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,20770,20770000,False,False,1,False,NULL,False,False,1,1,,False,False,,
247,STRIA TTOyTTE MCPAL SARAVENA,CALLE 27 NO. 15-16,8891915,Organismos de Tránsito,ARAUCA,SARAVENA,800102799,juridica@saravena-arauca.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,81736,81736000,False,False,1,False,NULL,False,False,1,1,81,False,False,,
248,STRIA TTOyTTE MCPAL SEGOVIA,CALLE 50 # 53-105,8316670,Organismos de Tránsito,ANTIOQUIA,SEGOVIA,890981391,notificacionjudicial@segovia-antioquia.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,5736,5736000,False,False,1,False,NULL,False,False,1,1,05,False,False,,
249,STRIA TTOyTTE MCPAL TIMBIO,CARRERA 17 NO. 17-06,8278463,Organismos de Tránsito,CAUCA,TIMBIO,891500742,alcaldia@timbio-cauca.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,19807,19807000,False,False,1,False,NULL,False,False,1,1,,False,False,,
250,STRIA TTOYTTE MCPAL TURBACO,TRANSITO MUNICIPAL DE TURBACO AV TRONCAL DE OCCIDENTE - SECTOR PLAN PAREJO CALLE,6555352,Organismos de Tránsito,BOLIVAR,TURBACO,890481149,juridica@turbacobolivar.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,13836,13836000,False,False,1,False,NULL,False,False,1,1,13,False,False,,
251,STRIA TTOyTTE MCPAL UBATE,CARRERA 4 CON CALLE 10 ESQUINA,8891668,Organismos de Tránsito,CUNDINAMARCA,UBATE,900802091,notificacionesjudiciales@ubate-cundinamarca.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,25843,25843000,False,False,1,False,NULL,False,False,1,1,25,False,False,,
252,STRIA TTOyTTE MCPAL URRAO,CALLE 34 A NO. 27-10 - CENTRO ADMINISTRATIVO,504204,Organismos de Tránsito,ANTIOQUIA,URRAO,890907515,gobierno@urrao-antioquia.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,5847,5847000,False,False,1,False,NULL,False,False,1,1,05,False,False,,
253,STRIA TTOyTTE MCPAL VILLAVICENCIO,CARRERA 37 A NO. 19 C 20,6725369,Organismos de Tránsito,META,VILLAVICENCIO,892099324,juridicanotificaciones@villavicencio.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,50001,50001000,False,False,1,False,NULL,False,False,1,1,50,False,False,,
254,STRIA TTOyTTE MCPAL YOPAL,CRA 23 CON CALLE 26 ESQUINA TERMINAL DE TRANSPORTE,6320839,Organismos de Tránsito,CASANARE,YOPAL,891855017,notificacionesjudiciales@yopal-casanare.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,85001,85001000,False,False,1,False,NULL,False,False,1,1,,False,False,,
255,STRIA TTOyTTE MOCOA,CARRERA 7 CON CALLE 8 ESQUINA PALACIO MUNICIPAL,4200524,Organismos de Tránsito,PUTUMAYO,MOCOA,8000102891,juridica@mocoa-putumayo.gov.co - notificacionjudicial@mocoa-putumayo.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,86001,86001000,False,False,1,False,NULL,False,False,1,1,,False,False,,
256,STRIA TTOyTTE MPAL SANTANDER QUILICHAO,CARRERA 11 NO. 4 - 50,8294086,Organismos de Tránsito,CAUCA,SANTANDER DE QUILICHAO,891500269,notificacionesjudiciales@santanderdequilichao-cauca.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,19698,19698000,False,False,1,False,NULL,False,False,1,1,,False,False,,
257,STRIA TTOyTTE PALMIRA,CALLE 47 NO. 35-91,2711807,Organismos de Tránsito,VALLE DEL CAUCA,PALMIRA,891380007,jfrojas@mcc.com.co,2023-09-25 20:21:59.382,2025-08-13 21:30:18.636,NULL,76520,76520000,True,True,1,True,NULL,False,False,1,1,76,True,False,3175030071,JUAN ROJAS
258,STRIA TTOyTTE SALAMINA,CALLE 5 NO. 5-65,8595020,Organismos de Tránsito,CALDAS,SALAMINA,8908011313,oficinajuridica@salamina-caldas.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,17653,17653000,False,False,1,False,NULL,False,False,1,1,17,False,False,,
259,STRIA TTOyTTE SEVILLA,ALCALDIA CARRERA 50 NO. 51-10 PISO 3. ESQUINA,2198845,Organismos de Tránsito,VALLE DEL CAUCA,SEVILLA,800100527,notificacionesjudiciales@sevilla-valle.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,76736,76736000,False,False,1,False,NULL,False,False,1,1,76,False,False,,
260,STRIA TTOyTTE VELEZ,CALLE 9 # 2-27 ALCALDIA MUNICIPAL,7564990,Organismos de Tránsito,SANTANDER,VELEZ,890205677,notificacionesjudiciales@velez-santander.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,68861,68861000,False,False,1,False,NULL,False,False,1,1,68,False,False,,
261,STRIA TTOyTTE YUMBO,CARRERA 6 NO 4-36 BARRIO BELALCAZAR,6699599,Organismos de Tránsito,VALLE DEL CAUCA,YUMBO,890399025,judicial@yumbo.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,76892,76892000,False,False,1,False,NULL,False,False,1,1,76,False,False,,
262,SUB STARIA TTOyTTE DPTAL NARIÑO/IMUES,VIA PANAMERICANA CORREGIMIENTO PEDREGAL,033-3167179085,Organismos de Tránsito,NARIÑO,IMUES - NARIÑO,800019005,notificacionjudicial@imues-narino.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,52354,52354000,False,False,1,False,NULL,False,False,1,1,52,False,False,,
263,SUB STRIA MOVILIDAD RIOSUCIO,CARRERA 7 CALLE 10 ESQUINA PISO 1 - CASA DE GOBIERNO MUNICIPAL,8594830,Organismos de Tránsito,CALDAS,RIOSUCIO,890801138,alcaldia@riosucio-caldas.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,17614,17614000,False,False,1,False,NULL,False,False,1,1,17,False,False,,
264,STRIA TTOyTTE MCPAL BUESACO/NARIÑO,BARRRIO EL ROSARIO,2-7420280 Y 3136452829,Organismos de Tránsito,NARINO,BUESACO,800099062,alcaldia@buesaco-narino.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,52110,52110000,False,False,1,False,NULL,False,False,1,1,,False,False,,
265,SUBSTRIA TTOyTTE DPTAL NARIÑO/LA UNION,CALLE 18 NO 02-89,3137496039,Organismos de Tránsito,NARIÑO,LA UNION - NARIÑO,800099102,notificacionjudicial@launion-narino.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,52399,52399000,False,False,1,False,NULL,False,False,1,1,52,False,False,,
266,SUBSTRIA TTOyTTE DPTAL NARIÑO/PUPIALES,CARRERA 4 # 5 – 33 BARRIO SAN FRANCISCO,2-7246215,Organismos de Tránsito,NARIÑO,PUPIALES - NARIÑO,800099122,secgobierno@pupiales-narino.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,52585,52585000,False,False,1,False,NULL,False,False,1,1,52,False,False,,
267,SUBSTRIA TTOyTTE DPTAL NARIÑO/SAMANIEGO,ALCALDIA MUNICIPAL,3014103299,Organismos de Tránsito,NARIÑO,SAMANIEGO - NARIÑO,800099136,contactenos@samaniego-narino.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,52678,52678000,False,False,1,False,NULL,False,False,1,1,52,False,False,,
268,SUBSTRIA TTOyTTE DPTAL NARIÑO/SANDONA,CRA 5 NO 10-33 B/MELÉNDEZ,033-3137208900,Organismos de Tránsito,NARIÑO,SANDONA - NARIÑO,800099138,notificacionjudicial@sandona-narino.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,52683,52683000,False,False,1,False,NULL,False,False,1,1,52,False,False,,
269,SUBSTRIA TTOyTTE DTAL NARIÑO/GUACHUCAL,CRA 5 NO 8-55 EDIFICIO CAN,2-7778601 Y 7771398,Organismos de Tránsito,NARIÑO,GUACHUCAL - NARIÑO,800015689,contactenos@guachucal-narino.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,52317,52317000,False,False,1,False,NULL,False,False,1,1,52,False,False,,
270,TRÁNSITO DPTAL DEL MAGDALENA/SITIONUEVO,KILOMETRO 2 + 500 METROS VÍA PALERMO,4381144,Organismos de Tránsito,MAGDALENA,SITIONUEVO - MAGDALENA,891780103,notificacionjudicial@sitionuevo-magdalena.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,47745,47745000,False,False,1,False,NULL,False,False,1,1,,False,False,,
271,U TEC CONT/VIG/ REG TTOyTTE SANTA MARTA,CALLE 15 NO. 1C - 54 OFIC. 302 EDIFICIO PEVESCA,4382777,Organismos de Tránsito,MAGDALENA,SANTA MARTA,891780009,notificacionesalcaldiadistrital@santamarta.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,47001,47001000,False,False,1,False,NULL,False,False,1,1,,False,False,,
272,UND MCPAL TTOyTTE PALERMO,CALLE 33 NO. 5 P -10 VIA BOGOTA,8753489,Organismos de Tránsito,HUILA,PALERMO,8911800219,alcaldia@palermo-huila.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,41524,41524000,False,False,1,False,NULL,False,False,1,1,41,False,False,,
273,UND TTO CALDAS/ARANZAZU,CARRERA 6 # 6-23,3394000,Organismos de Tránsito,CALDAS,ARANZAZU - CALDAS,8908011424,notificaciones.judiciales@aranzazu-caldas.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,17050,17050000,False,False,1,False,NULL,False,False,1,1,17,False,False,,
274,UNIDAD TTO CALDAS/VILLAMARIA,CALLE 10 # 3 - 30 LOCAL 1 Y 2 EDIFICIO JUAN MIGUEL,8779197,Organismos de Tránsito,CALDAS,VILLAMARIA - CALDAS,8908011528,notificacionjudicial@villamaria-caldas.gov.co,2023-09-25 20:21:59.382334,2023-09-25 20:21:59.382334,NULL,17873,17873000,False,False,1,False,NULL,False,False,1,1,17,False,False,,
276,SECRETARÍA DE TRANSPORTE Y TRÁNSITO DE SABANETA,Carrera 45 N. 75 Sur - 35,3015597,Organismos de Tránsito,ANTIOQUIA,SABANETA-ANTIOQUIA,890980331,sectransito@sabaneta.gov.co,2023-09-27 13:51:49.568,2023-09-27 13:51:49.568,NULL,15631,05631000,False,False,2,False,NULL,False,False,1,1,05,False,False,,
277,OFICINA DE TRANSITO Y TRANSPORTE MAGADALENA,TRONCAL DEL CARIBE KM 8,605 4380058,Organismos de Tránsito,MAGDALENA,MAGDALENA-MAGDALENA,NULL,transito@magdalena.gov.co,2023-09-27 16:02:25.075013,2023-09-27 16:02:25.075013,NULL,47000,47000000,False,False,1,False,NULL,False,False,1,1,,False,False,,
278,STRIA  TTO ATLANTICO,CALLE 40 No. 45-06.,3713000,Organismos de Tránsito,ATLÁNTICO,ATLÁNTICO-ATLÁNTICO,NULL,juridica2@transitodelatlantico.gov.co,2023-09-27 16:47:48.197641,2023-09-27 16:47:48.197641,NULL,08000,08000000,False,False,1,False,NULL,False,False,1,1,,False,False,,
279,STRIA TTEyMOV CUNDINAMARCA/COTA,KILOMETRO 1.5 VIA BOGOTA-SIBERIA PARQUE AGROINDUSTRIAL DE OCCIDENTE BODEGA 1,8767487,Organismos de Tránsito,CUNDINAMARCA,COTA - CUNDINAMARCA,899999705,notificacionesjudicialescota@cundinamarca.gov.co,2023-09-29 17:46:35.483789,2023-09-29 17:46:35.483789,NULL,25214,25214000,False,False,1,False,NULL,False,False,1,1,25,False,False,,
286,STRIA TTEyTTO BELLO,DIAGONAL 50A NO. 42 -95,4813030,Organismos de Tránsito,ANTIOQUIA,BELLO,890980112,gerencia@movilidadavanzadabello.com.co,2023-10-17 22:49:23.251,2025-08-13 21:25:43.946899,NULL,05088,5088000,True,True,1,True,05088,False,False,1,1,05,False,False,3007362882,DIANA ZULUAGA
304,STRIA TTOyTTE MCPAL NECOCLÍ/ANTIOQUIA,NULL,NULL,NULL,ANTIOQUIA,NECOCLI,NULL,NULL,2023-10-17 22:49:23.251,2023-10-17 22:49:23.251,NULL,549,5490000,False,False,1,False,NULL,False,False,1,1,05,False,False,,
309,TRÁNSITO DPTAL DE ANTIOQUIA/SAN JERONIMO,NULL,NULL,NULL,ANTIOQUIA,SAN JERONIMO,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,5656,5656001,False,False,1,False,NULL,False,False,1,1,05,False,False,,
317,STRIA DTAL TTO BARRANQUILLA,NULL,NULL,NULL,ATLANTICO,BARRANQUILLA,NULL,NULL,2023-10-17 22:49:23.251,2023-10-17 22:49:23.251,NULL,8001,8001000,False,False,1,False,NULL,False,False,1,1,08,False,False,,
318,INSTITUTO DE TRÁNSITO DEL ATLANTICO/BARANOA,NULL,NULL,NULL,ATLANTICO,BARANOA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,8078,8078001,False,False,1,False,NULL,False,False,1,1,08,False,False,,
321,STRIA MCPAL TTOyTTE PUERTO COLOMBIA,NULL,NULL,NULL,ATLANTICO,PUERTO COLOMBIA,NULL,NULL,2023-10-17 22:49:23.251,2023-10-17 22:49:23.251,NULL,8573,8573000,False,False,1,False,NULL,False,False,1,1,08,False,False,,
325,CENTRO DE SERVICIOS DE MOVILIDAD CALLE 13,NULL,NULL,NULL,BOGOTA D.C.,BOGOTA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,11001,10000030,False,False,1,False,NULL,False,False,1,1,11,False,False,,
334,MUNICIPIO DE SANTA ROSA DEL SUR DE BOLIVAR,NULL,NULL,NULL,BOLIVAR,SANTA ROSA DEL SUR,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,13688,13683000,False,False,1,False,NULL,False,False,1,1,13,False,False,,
335,SECRETARIA DE MOVILIDAD DEL DEPARTAMENTO DE BOLIVAR,NULL,NULL,NULL,BOLIVAR,SANTA ROSA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,13683,13683001,False,False,1,False,NULL,False,False,1,1,13,False,False,,
339,ITBOY - DIST TTO No 1/COMBITA,NULL,NULL,NULL,BOYACA,COMBITA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,15204,15204001,False,False,1,False,NULL,False,False,1,1,,False,False,,
342,ITBOY - DIST TTO No. 6/GUATEQUE,NULL,NULL,NULL,BOYACA,GUATEQUE,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,15322,15322001,False,False,1,False,NULL,False,False,1,1,,False,False,,
343,ITBOY - DIST TTO No. 10/VILLA DE LEYVA,NULL,NULL,NULL,BOYACA,VILLA DE LEYVA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,15407,15407001,False,False,1,False,NULL,False,False,1,1,,False,False,,
344,ITBOY - DIST TTO No. 9/MIRAFLORES,NULL,NULL,NULL,BOYACA,MIRAFLORES,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,15455,15455001,False,False,1,False,NULL,False,False,1,1,,False,False,,
345,ITBOY - DIST TTO No. 5/MONIQUIRA,NULL,NULL,NULL,BOYACA,MONIQUIRA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,15469,15469001,False,False,1,False,NULL,False,False,1,1,,False,False,,
346,ITBOY - DIST TTO No. 2/ NOBSA,NULL,NULL,NULL,BOYACA,NOBSA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,15491,15491001,False,False,1,False,NULL,False,False,1,1,,False,False,,
349,ITBOY - DIST TTO No. 11/RAMIRIQUI,NULL,NULL,NULL,BOYACA,RAMIRIQUI,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,15599,15599001,False,False,1,False,NULL,False,False,1,1,,False,False,,
350,ITBOY - DIST TTO No. 4/SABOYA,NULL,NULL,NULL,BOYACA,SABOYA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,15632,15632001,False,False,1,False,NULL,False,False,1,1,,False,False,,
351,ITBOY - DIST DE TTO SANTA ROSA DE VITERBO,NULL,NULL,NULL,BOYACA,SANTA ROSA DE VITERBO,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,15693,15693001,False,False,1,False,NULL,False,False,1,1,,False,False,,
352,ITBOY - DIST TTO No. 7/SOATA,NULL,NULL,NULL,BOYACA,SOATA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,15753,15753001,False,False,1,False,NULL,False,False,1,1,,False,False,,
357,UND TTO CALDAS/ARANZAZU,NULL,NULL,NULL,CALDAS,ARANZAZU,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,17050,17050001,False,False,1,False,NULL,False,False,1,1,17,False,False,,
364,UNIDAD TTO CALDAS/VILLAMARIA,NULL,NULL,NULL,CALDAS,VILLAMARIA,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,17873,17873001,False,False,1,False,NULL,False,False,1,1,17,False,False,,
366,DIR TTOyTTE DPTAL CAQUETA/BELEN DE LOS ANDAQUIES,NULL,NULL,NULL,CAQUETA,BELEN DE LOS ANDAQUIES,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,18094,18094001,False,False,1,False,NULL,False,False,1,1,18,False,False,,
367,DIR TTOYTTE DPTAL CAQUETA/EL PAUJIL,NULL,NULL,NULL,CAQUETA,EL PAUJIL,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,18256,18256001,False,False,1,False,NULL,False,False,1,1,18,False,False,,
368,DIR TTOyTTE DPTAL CAQUETA/SAN VIC CAGUAN,NULL,NULL,NULL,CAQUETA,SAN VICENTE DEL CAGUAN,NULL,NULL,2023-10-17 22:49:23.251176,2023-10-17 22:49:23.251176,NULL,18753,18753001,False,False,1,False,NULL,False,False,1,1,18,False,False,,
